2016-11-20 03:29:23.519104,0
2016-11-20 03:29:23.713717,0
2016-11-20 03:29:23.923796,1
2016-11-20 03:29:24.118654,5
2016-11-20 03:29:24.313108,2
2016-11-20 03:29:24.522033,0
2016-11-20 03:29:24.716587,22
2016-11-20 03:29:24.926070,71
2016-11-20 03:29:25.120333,118
2016-11-20 03:29:25.315234,155
2016-11-20 03:29:25.524313,185
2016-11-20 03:29:25.720138,184
2016-11-20 03:29:25.928734,149
2016-11-20 03:29:26.123635,110
2016-11-20 03:29:26.332837,98
2016-11-20 03:29:26.527530,105
2016-11-20 03:29:26.722262,136
2016-11-20 03:29:26.931274,203
2016-11-20 03:29:27.125886,247
2016-11-20 03:29:27.336344,216
2016-11-20 03:29:27.530571,143
2016-11-20 03:29:27.725181,87
2016-11-20 03:29:27.934382,71
2016-11-20 03:29:28.129244,64
2016-11-20 03:29:28.338204,72
2016-11-20 03:29:28.532474,94
2016-11-20 03:29:28.727492,114
2016-11-20 03:29:28.937609,110
2016-11-20 03:29:29.132148,95
2016-11-20 03:29:29.341260,85
2016-11-20 03:29:29.536406,76
2016-11-20 03:29:29.730732,73
2016-11-20 03:29:29.939667,79
2016-11-20 03:29:30.134485,80
2016-11-20 03:29:30.343393,85
2016-11-20 03:29:30.537786,115
2016-11-20 03:29:30.732430,152
2016-11-20 03:29:30.942765,156
2016-11-20 03:29:31.137501,136
2016-11-20 03:29:31.347378,126
2016-11-20 03:29:31.541137,118
2016-11-20 03:29:31.735901,106
2016-11-20 03:29:31.945013,101
2016-11-20 03:29:32.139676,95
2016-11-20 03:29:32.349815,82
2016-11-20 03:29:32.544439,72
2016-11-20 03:29:32.753375,57
2016-11-20 03:29:32.948277,57
2016-11-20 03:29:33.142743,97
2016-11-20 03:29:33.351825,144
2016-11-20 03:29:33.546259,155
2016-11-20 03:29:33.756741,151
2016-11-20 03:29:33.950376,153
2016-11-20 03:29:34.144935,138
2016-11-20 03:29:34.355470,107
2016-11-20 03:29:34.549769,95
2016-11-20 03:29:34.758295,108
2016-11-20 03:29:34.953425,114
