2016-11-20 03:35:45.995684,9
2016-11-20 03:35:46.189980,11
2016-11-20 03:35:46.400367,13
2016-11-20 03:35:46.594526,37
2016-11-20 03:35:46.789156,83
2016-11-20 03:35:46.998705,126
2016-11-20 03:35:47.193319,147
2016-11-20 03:35:47.402239,140
2016-11-20 03:35:47.597116,109
2016-11-20 03:35:47.793236,76
2016-11-20 03:35:48.002017,72
2016-11-20 03:35:48.196346,84
2016-11-20 03:35:48.406383,84
2016-11-20 03:35:48.600326,80
2016-11-20 03:35:48.809445,79
2016-11-20 03:35:49.003903,76
2016-11-20 03:35:49.198727,64
2016-11-20 03:35:49.407978,45
2016-11-20 03:35:49.602081,34
2016-11-20 03:35:49.812742,50
2016-11-20 03:35:50.007189,81
2016-11-20 03:35:50.201791,106
2016-11-20 03:35:50.411112,108
2016-11-20 03:35:50.605514,92
2016-11-20 03:35:50.814939,79
2016-11-20 03:35:51.009547,76
2016-11-20 03:35:51.204087,69
2016-11-20 03:35:51.413886,55
2016-11-20 03:35:51.608330,45
2016-11-20 03:35:51.818209,44
2016-11-20 03:35:52.012360,57
2016-11-20 03:35:52.207902,74
2016-11-20 03:35:52.416377,70
2016-11-20 03:35:52.611003,49
2016-11-20 03:35:52.821254,37
2016-11-20 03:35:53.015028,54
2016-11-20 03:35:53.209269,87
2016-11-20 03:35:53.419742,98
2016-11-20 03:35:53.614296,72
2016-11-20 03:35:53.823681,48
2016-11-20 03:35:54.018415,75
2016-11-20 03:35:54.212645,116
2016-11-20 03:35:54.421983,125
2016-11-20 03:35:54.616432,127
2016-11-20 03:35:54.826310,133
2016-11-20 03:35:55.020833,115
2016-11-20 03:35:55.230151,78
2016-11-20 03:35:55.425060,61
2016-11-20 03:35:55.619610,80
2016-11-20 03:35:55.828993,120
2016-11-20 03:35:56.024346,135
2016-11-20 03:35:56.233979,117
2016-11-20 03:35:56.428193,99
2016-11-20 03:35:56.622551,99
2016-11-20 03:35:56.832152,109
2016-11-20 03:35:57.026659,109
2016-11-20 03:35:57.237146,98
2016-11-20 03:35:57.430406,89
2016-11-20 03:35:57.625101,89
2016-11-20 03:35:57.834276,86
2016-11-20 03:35:58.029825,70
2016-11-20 03:35:58.239104,66
2016-11-20 03:35:58.433713,75
2016-11-20 03:35:58.628316,64
2016-11-20 03:35:58.837030,50
2016-11-20 03:35:59.032024,75
2016-11-20 03:35:59.241336,111
2016-11-20 03:35:59.435554,120
2016-11-20 03:35:59.631903,114
2016-11-20 03:35:59.840697,106
2016-11-20 03:36:00.035289,93
2016-11-20 03:36:00.244474,71
2016-11-20 03:36:00.441244,63
2016-11-20 03:36:00.626484,75
2016-11-20 03:36:00.842803,83
2016-11-20 03:36:01.037104,84
2016-11-20 03:36:01.247594,89
2016-11-20 03:36:01.442576,89
2016-11-20 03:36:01.636900,82
2016-11-20 03:36:01.846155,98
2016-11-20 03:36:02.040328,117
2016-11-20 03:36:02.249989,98
2016-11-20 03:36:02.444481,53
2016-11-20 03:36:02.653402,21
2016-11-20 03:36:02.848032,35
2016-11-20 03:36:03.042538,91
2016-11-20 03:36:03.253231,138
2016-11-20 03:36:03.447577,137
2016-11-20 03:36:03.656843,97
2016-11-20 03:36:03.851280,72
2016-11-20 03:36:04.046066,80
2016-11-20 03:36:04.255381,87
2016-11-20 03:36:04.449789,80
2016-11-20 03:36:04.660022,78
2016-11-20 03:36:04.854531,79
2016-11-20 03:36:05.049107,64
