2016-11-20 03:37:04.941107,0
2016-11-20 03:37:05.135200,0
2016-11-20 03:37:05.345987,0
2016-11-20 03:37:05.540475,14
2016-11-20 03:37:05.735041,44
2016-11-20 03:37:05.945405,77
2016-11-20 03:37:06.138640,102
2016-11-20 03:37:06.348007,119
2016-11-20 03:37:06.542805,108
2016-11-20 03:37:06.737154,79
2016-11-20 03:37:06.947128,68
2016-11-20 03:37:07.140923,80
2016-11-20 03:37:07.351297,80
2016-11-20 03:37:07.545680,74
2016-11-20 03:37:07.755095,69
2016-11-20 03:37:07.949542,61
2016-11-20 03:37:08.143859,50
2016-11-20 03:37:08.353478,33
2016-11-20 03:37:08.547705,24
2016-11-20 03:37:08.758231,49
2016-11-20 03:37:08.952915,92
2016-11-20 03:37:09.146927,113
2016-11-20 03:37:09.356612,109
2016-11-20 03:37:09.551134,94
2016-11-20 03:37:09.760434,82
2016-11-20 03:37:09.955044,79
2016-11-20 03:37:10.149568,76
2016-11-20 03:37:10.360505,75
2016-11-20 03:37:10.554502,71
2016-11-20 03:37:10.763702,71
2016-11-20 03:37:10.957972,91
2016-11-20 03:37:11.152766,106
2016-11-20 03:37:11.362420,86
2016-11-20 03:37:11.556615,71
2016-11-20 03:37:11.766400,66
2016-11-20 03:37:11.960328,56
2016-11-20 03:37:12.154950,59
2016-11-20 03:37:12.364997,79
2016-11-20 03:37:12.559300,73
2016-11-20 03:37:12.769048,48
2016-11-20 03:37:12.963565,69
2016-11-20 03:37:13.158291,127
2016-11-20 03:37:13.367419,146
2016-11-20 03:37:13.561690,105
2016-11-20 03:37:13.772255,85
2016-11-20 03:37:13.966827,126
2016-11-20 03:37:14.176051,161
2016-11-20 03:37:14.370326,151
2016-11-20 03:37:14.565156,110
2016-11-20 03:37:14.774461,73
2016-11-20 03:37:14.968969,61
2016-11-20 03:37:15.179868,68
2016-11-20 03:37:15.373821,79
2016-11-20 03:37:15.568307,97
2016-11-20 03:37:15.777633,110
2016-11-20 03:37:15.971924,95
2016-11-20 03:37:16.181535,72
2016-11-20 03:37:16.376171,84
2016-11-20 03:37:16.571071,118
2016-11-20 03:37:16.779896,139
2016-11-20 03:37:16.974351,124
2016-11-20 03:37:17.184671,96
2016-11-20 03:37:17.379204,88
2016-11-20 03:37:17.574127,91
2016-11-20 03:37:17.782965,79
2016-11-20 03:37:17.977589,50
2016-11-20 03:37:18.186768,41
2016-11-20 03:37:18.381281,73
2016-11-20 03:37:18.575698,101
2016-11-20 03:37:18.786201,100
2016-11-20 03:37:18.981647,99
2016-11-20 03:37:19.189992,114
2016-11-20 03:37:19.384602,124
2016-11-20 03:37:19.581450,112
2016-11-20 03:37:19.788423,86
2016-11-20 03:37:19.984087,72
2016-11-20 03:37:20.193204,78
2016-11-20 03:37:20.387811,91
2016-11-20 03:37:20.582317,109
2016-11-20 03:37:20.791822,115
2016-11-20 03:37:20.986200,91
2016-11-20 03:37:21.195598,68
2016-11-20 03:37:21.389757,73
2016-11-20 03:37:21.599308,74
2016-11-20 03:37:21.793353,48
2016-11-20 03:37:21.988815,16
2016-11-20 03:37:22.198612,9
2016-11-20 03:37:22.393577,43
2016-11-20 03:37:22.602907,98
2016-11-20 03:37:22.796624,123
2016-11-20 03:37:22.991428,107
2016-11-20 03:37:23.200747,95
2016-11-20 03:37:23.395177,92
2016-11-20 03:37:23.605626,83
2016-11-20 03:37:23.800061,90
2016-11-20 03:37:23.994661,109
2016-11-20 03:37:24.204042,122
2016-11-20 03:37:24.398589,111
2016-11-20 03:37:24.607740,94
2016-11-20 03:37:24.802805,89
2016-11-20 03:37:24.996819,80
2016-11-20 03:37:25.207079,53
2016-11-20 03:37:25.401666,27
2016-11-20 03:37:25.610966,24
2016-11-20 03:37:25.805706,51
2016-11-20 03:37:25.999806,89
2016-11-20 03:37:26.209398,115
2016-11-20 03:37:26.403951,117
2016-11-20 03:37:26.613199,100
2016-11-20 03:37:26.809003,77
2016-11-20 03:37:27.002699,65
2016-11-20 03:37:27.205264,59
2016-11-20 03:37:27.407066,49
2016-11-20 03:37:27.616441,43
2016-11-20 03:37:27.810940,43
2016-11-20 03:37:28.020653,48
2016-11-20 03:37:28.214772,50
2016-11-20 03:37:28.409433,45
2016-11-20 03:37:28.619614,35
2016-11-20 03:37:28.814073,26
2016-11-20 03:37:29.023458,25
2016-11-20 03:37:29.218001,47
2016-11-20 03:37:29.412891,86
2016-11-20 03:37:29.621897,105
2016-11-20 03:37:29.816048,96
2016-11-20 03:37:30.026632,81
2016-11-20 03:37:30.220681,68
2016-11-20 03:37:30.415396,58
2016-11-20 03:37:30.625031,48
2016-11-20 03:37:30.819488,44
2016-11-20 03:37:31.028818,48
2016-11-20 03:37:31.223651,55
2016-11-20 03:37:31.417629,46
2016-11-20 03:37:31.627206,32
2016-11-20 03:37:31.821257,21
2016-11-20 03:37:32.032679,9
2016-11-20 03:37:32.226699,9
2016-11-20 03:37:32.420887,44
2016-11-20 03:37:32.630325,98
2016-11-20 03:37:32.825333,130
2016-11-20 03:37:33.034579,135
2016-11-20 03:37:33.228391,134
2016-11-20 03:37:33.423214,122
2016-11-20 03:37:33.633567,94
2016-11-20 03:37:33.828151,73
2016-11-20 03:37:34.037401,64
2016-11-20 03:37:34.231891,50
