2016-11-20 03:38:21.186541,0
2016-11-20 03:38:21.381421,0
2016-11-20 03:38:21.591597,0
2016-11-20 03:38:21.786286,0
2016-11-20 03:38:21.980882,0
2016-11-20 03:38:22.190023,0
2016-11-20 03:38:22.384622,0
2016-11-20 03:38:22.593709,0
2016-11-20 03:38:22.788485,0
2016-11-20 03:38:22.982981,0
2016-11-20 03:38:23.192015,0
2016-11-20 03:38:23.386792,0
2016-11-20 03:38:23.596978,0
2016-11-20 03:38:23.791647,0
2016-11-20 03:38:24.000620,0
2016-11-20 03:38:24.195378,0
2016-11-20 03:38:24.389977,0
2016-11-20 03:38:24.599094,0
2016-11-20 03:38:24.793764,0
2016-11-20 03:38:25.003965,0
2016-11-20 03:38:25.198320,0
2016-11-20 03:38:25.393330,0
2016-11-20 03:38:25.602318,0
2016-11-20 03:38:25.797080,0
2016-11-20 03:38:26.005889,0
2016-11-20 03:38:26.201415,0
2016-11-20 03:38:26.395389,0
2016-11-20 03:38:26.606162,0
2016-11-20 03:38:26.800291,0
2016-11-20 03:38:27.009245,0
2016-11-20 03:38:27.203896,0
2016-11-20 03:38:27.398608,0
2016-11-20 03:38:27.608482,0
2016-11-20 03:38:27.802298,0
2016-11-20 03:38:28.011440,0
2016-11-20 03:38:28.206214,0
2016-11-20 03:38:28.400960,0
2016-11-20 03:38:28.610839,0
2016-11-20 03:38:28.805554,0
2016-11-20 03:38:29.014673,0
2016-11-20 03:38:29.209318,0
2016-11-20 03:38:29.404030,0
2016-11-20 03:38:29.613032,0
2016-11-20 03:38:29.807821,0
2016-11-20 03:38:30.017951,0
2016-11-20 03:38:30.212588,0
2016-11-20 03:38:30.421576,0
2016-11-20 03:38:30.616080,0
2016-11-20 03:38:30.811052,0
2016-11-20 03:38:31.020284,0
2016-11-20 03:38:31.214697,0
2016-11-20 03:38:31.424910,0
2016-11-20 03:38:31.618635,0
2016-11-20 03:38:31.813307,0
2016-11-20 03:38:32.023203,0
2016-11-20 03:38:32.218056,0
2016-11-20 03:38:32.427111,0
2016-11-20 03:38:32.621640,0
2016-11-20 03:38:32.816376,0
2016-11-20 03:38:33.025490,0
2016-11-20 03:38:33.220110,0
2016-11-20 03:38:33.430113,0
2016-11-20 03:38:33.625257,0
2016-11-20 03:38:33.819571,0
2016-11-20 03:38:34.028561,0
2016-11-20 03:38:34.223247,0
2016-11-20 03:38:34.432352,0
2016-11-20 03:38:34.627147,0
2016-11-20 03:38:34.821750,0
2016-11-20 03:38:35.031919,0
2016-11-20 03:38:35.226559,0
2016-11-20 03:38:35.435469,0
2016-11-20 03:38:35.630091,0
2016-11-20 03:38:35.824755,0
2016-11-20 03:38:36.033884,0
2016-11-20 03:38:36.228682,0
2016-11-20 03:38:36.437935,0
2016-11-20 03:38:36.632476,0
2016-11-20 03:38:36.827235,0
2016-11-20 03:38:37.037194,0
2016-11-20 03:38:37.232449,0
2016-11-20 03:38:37.440989,0
2016-11-20 03:38:37.635650,0
2016-11-20 03:38:37.844658,0
2016-11-20 03:38:38.039389,0
2016-11-20 03:38:38.233839,0
2016-11-20 03:38:38.444083,0
2016-11-20 03:38:38.638841,0
2016-11-20 03:38:38.847939,0
2016-11-20 03:38:39.042491,0
2016-11-20 03:38:39.237321,0
2016-11-20 03:38:39.446292,0
2016-11-20 03:38:39.641060,0
2016-11-20 03:38:39.851064,0
2016-11-20 03:38:40.044698,0
2016-11-20 03:38:40.239493,0
2016-11-20 03:38:40.449740,0
2016-11-20 03:38:40.644211,0
2016-11-20 03:38:40.853355,0
2016-11-20 03:38:41.047979,0
2016-11-20 03:38:41.243337,0
2016-11-20 03:38:41.451730,0
2016-11-20 03:38:41.646436,0
2016-11-20 03:38:41.856271,0
2016-11-20 03:38:42.051822,0
2016-11-20 03:38:42.245846,0
2016-11-20 03:38:42.454985,0
2016-11-20 03:38:42.649633,0
2016-11-20 03:38:42.858831,0
2016-11-20 03:38:43.053340,0
2016-11-20 03:38:43.248108,0
2016-11-20 03:38:43.458277,0
2016-11-20 03:38:43.652872,0
2016-11-20 03:38:43.861834,0
2016-11-20 03:38:44.056628,0
2016-11-20 03:38:44.265704,0
2016-11-20 03:38:44.460318,0
2016-11-20 03:38:44.654967,0
2016-11-20 03:38:44.863920,0
2016-11-20 03:38:45.058794,0
2016-11-20 03:38:45.268824,0
2016-11-20 03:38:45.463441,0
2016-11-20 03:38:45.658234,0
2016-11-20 03:38:45.867322,0
2016-11-20 03:38:46.061674,0
2016-11-20 03:38:46.271030,0
2016-11-20 03:38:46.465792,0
2016-11-20 03:38:46.660476,0
2016-11-20 03:38:46.870449,0
2016-11-20 03:38:47.065220,0
2016-11-20 03:38:47.273927,0
2016-11-20 03:38:47.468868,0
2016-11-20 03:38:47.663546,0
2016-11-20 03:38:47.872712,1
2016-11-20 03:38:48.067354,1
2016-11-20 03:38:48.277497,0
2016-11-20 03:38:48.471018,0
2016-11-20 03:38:48.665814,0
2016-11-20 03:38:48.875955,0
2016-11-20 03:38:49.070645,0
2016-11-20 03:38:49.279655,0
2016-11-20 03:38:49.474216,0
